,season,league_name,player,nationality,position,team,age,birth_year,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
3,2018-2019,La-Liga-Stats,Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32.0,32.0,2880.0,32.0,45.0,1.41,162.0,119.0,73.5,7.0,12.0,13.0,9.0,28.1,4.0,2.0,1.0,1.0,33.3,2.0,4.0,3.0,47.3,0.28,5.3,0.17,182.0,439.0,41.5,566.0,134.0,46.5,39.2,254.0,69.3,51.5,580.0,20.0,3.4,26.0,0.81,11.8
4,2018-2019,La-Liga-Stats,Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25.0,25.0,2250.0,25.0,40.0,1.6,109.0,69.0,67.0,7.0,6.0,12.0,6.0,24.0,5.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,40.7,0.34,0.7,0.03,166.0,432.0,38.4,595.0,114.0,44.5,38.0,220.0,75.9,56.8,351.0,12.0,3.4,30.0,1.2,15.6
5,2018-2019,La-Liga-Stats,Yassine Bounou,ma MAR,GK,Girona,27,1991,32.0,32.0,2862.0,31.8,43.0,1.35,166.0,124.0,77.7,8.0,10.0,14.0,8.0,25.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,1.0,49.7,0.27,7.7,0.24,182.0,471.0,38.6,718.0,133.0,40.7,37.1,264.0,67.8,49.5,439.0,15.0,3.4,19.0,0.6,13.1
6,2018-2019,La-Liga-Stats,Leandro Chichizola,ar ARG,GK,Getafe,28,1990,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.54,-0.5,-0.46,8.0,22.0,36.4,24.0,3.0,79.2,50.3,3.0,100.0,71.3,7.0,0.0,0.0,0.0,0.0,15.5
7,2018-2019,La-Liga-Stats,Jasper Cillessen,nl NED,GK,Barcelona,29,1989,3.0,3.0,270.0,3.0,4.0,1.33,14.0,10.0,78.6,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.14,-1.1,-0.36,11.0,21.0,52.4,87.0,14.0,14.9,26.0,24.0,33.3,33.1,45.0,0.0,0.0,6.0,2.0,15.8
8,2018-2019,La-Liga-Stats,Thibaut Courtois,be BEL,GK,Real Madrid,26,1992,27.0,27.0,2430.0,27.0,36.0,1.33,104.0,67.0,71.2,14.0,3.0,10.0,8.0,29.6,8.0,6.0,1.0,1.0,14.3,0.0,3.0,0.0,36.3,0.3,0.3,0.01,93.0,270.0,34.4,655.0,167.0,28.4,32.3,184.0,45.7,42.6,288.0,21.0,7.3,20.0,0.74,14.2
9,2018-2019,La-Liga-Stats,Iván Cuéllar,es ESP,GK,Leganés,34,1984,34.0,34.0,3056.0,33.9,38.0,1.12,115.0,78.0,68.7,10.0,12.0,12.0,9.0,26.5,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,36.9,0.31,-0.1,0.0,312.0,764.0,40.8,803.0,93.0,64.5,46.4,274.0,89.8,60.7,542.0,27.0,5.0,28.0,0.82,13.4
10,2018-2019,La-Liga-Stats,Javier Díaz,es ESP,GK,Sevilla,21,1997,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.09,0.2,0.18,3.0,11.0,27.3,18.0,2.0,38.9,35.3,5.0,80.0,53.6,9.0,0.0,0.0,0.0,0.0,8.5
11,2018-2019,La-Liga-Stats,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,24,1993,21.0,21.0,1890.0,21.0,35.0,1.67,95.0,59.0,69.5,5.0,4.0,12.0,3.0,14.3,7.0,6.0,1.0,0.0,14.3,0.0,5.0,0.0,32.9,0.27,-2.1,-0.1,132.0,322.0,41.0,472.0,115.0,46.2,37.5,168.0,61.9,46.6,319.0,8.0,2.5,17.0,0.81,14.4
12,2018-2019,La-Liga-Stats,Marko Dmitrović,rs SRB,GK,Eibar,26,1992,24.0,24.0,2160.0,24.0,30.0,1.25,86.0,55.0,68.6,9.0,6.0,9.0,5.0,20.8,4.0,3.0,1.0,0.0,25.0,2.0,3.0,0.0,27.5,0.28,-2.5,-0.1,199.0,577.0,34.5,604.0,67.0,71.4,49.9,155.0,94.2,68.7,271.0,15.0,5.5,57.0,2.38,18.6
13,2018-2019,La-Liga-Stats,Jaume Doménech,es ESP,GK,Valencia,27,1990,4.0,4.0,360.0,4.0,1.0,0.25,13.0,12.0,92.3,2.0,2.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,0.2,1.6,0.4,24.0,49.0,49.0,61.0,18.0,37.7,35.1,30.0,86.7,54.7,58.0,4.0,6.9,2.0,0.5,12.5
14,2018-2019,La-Liga-Stats,Aitor Fernández,es ESP,GK,Levante,27,1991,16.0,16.0,1440.0,16.0,24.0,1.5,83.0,60.0,75.9,4.0,5.0,7.0,2.0,12.5,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,25.8,0.27,2.8,0.17,89.0,252.0,35.3,295.0,83.0,47.8,39.4,162.0,68.5,49.1,224.0,5.0,2.2,17.0,1.06,14.6
15,2018-2019,La-Liga-Stats,Andrés Fernández,es ESP,GK,Villarreal,31,1986,6.0,6.0,540.0,6.0,7.0,1.17,23.0,16.0,73.9,3.0,2.0,1.0,2.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.33,1.5,0.25,45.0,93.0,48.4,142.0,20.0,43.7,37.5,49.0,63.3,45.9,97.0,3.0,3.1,10.0,1.67,16.1
16,2018-2019,La-Liga-Stats,Alberto García,es ESP,GK,Rayo Vallecano,33,1985,17.0,17.0,1530.0,17.0,35.0,2.06,87.0,50.0,60.9,3.0,4.0,10.0,4.0,23.5,4.0,1.0,3.0,0.0,75.0,0.0,5.0,1.0,32.9,0.34,-1.1,-0.06,108.0,259.0,41.7,415.0,82.0,41.9,37.2,138.0,61.6,46.3,255.0,5.0,2.0,18.0,1.06,15.5
17,2018-2019,La-Liga-Stats,Iago Herrerín,es ESP,GK,Athletic Club,30,1988,31.0,31.0,2790.0,31.0,32.0,1.03,87.0,55.0,66.7,12.0,10.0,9.0,10.0,32.3,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,29.5,0.31,-2.5,-0.08,316.0,723.0,43.7,767.0,89.0,68.7,46.9,209.0,93.8,64.3,419.0,18.0,4.3,34.0,1.1,17.3
18,2018-2019,La-Liga-Stats,Gorka Iraizoz,es ESP,GK,Girona,37,1981,7.0,6.0,558.0,6.2,10.0,1.61,39.0,30.0,79.5,1.0,0.0,5.0,1.0,16.7,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,11.1,0.26,2.1,0.33,40.0,106.0,37.7,167.0,44.0,41.9,38.2,64.0,56.3,43.8,113.0,4.0,3.5,3.0,0.48,9.6
19,2018-2019,La-Liga-Stats,Aleksandar Jovanović,rs SRB,GK,Huesca,25,1992,12.0,12.0,1080.0,12.0,19.0,1.58,46.0,28.0,63.0,1.0,4.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,17.1,0.33,-0.9,-0.08,74.0,237.0,31.2,252.0,23.0,64.3,44.6,80.0,93.8,60.8,140.0,2.0,1.4,4.0,0.33,11.3
20,2018-2019,La-Liga-Stats,Diego López,es ESP,GK,Espanyol,36,1981,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,73.7,14.0,11.0,13.0,10.0,26.3,8.0,6.0,2.0,0.0,25.0,5.0,7.0,2.0,51.8,0.27,3.8,0.1,226.0,562.0,40.2,868.0,133.0,39.9,35.4,333.0,64.9,47.6,674.0,24.0,3.6,19.0,0.5,12.3
21,2018-2019,La-Liga-Stats,Pau López,es ESP,GK,Betis,23,1994,33.0,33.0,2970.0,33.0,47.0,1.42,134.0,86.0,67.2,12.0,7.0,14.0,10.0,30.3,4.0,3.0,1.0,0.0,25.0,2.0,7.0,0.0,45.6,0.32,-1.4,-0.04,106.0,281.0,37.7,995.0,173.0,19.0,26.4,249.0,36.9,36.7,406.0,23.0,5.7,46.0,1.39,15.9
22,2018-2019,La-Liga-Stats,Andriy Lunin,ua UKR,GK,Leganés,19,1999,5.0,4.0,364.0,4.1,5.0,1.24,19.0,13.0,78.9,1.0,0.0,3.0,2.0,50.0,2.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,6.3,0.23,1.3,0.31,32.0,70.0,45.7,91.0,19.0,49.5,39.8,33.0,75.8,56.5,43.0,1.0,2.3,2.0,0.49,15.7
23,2018-2019,La-Liga-Stats,Jordi Masip,es ESP,GK,Valladolid,29,1989,35.0,35.0,3150.0,35.0,45.0,1.29,143.0,96.0,72.0,10.0,9.0,16.0,9.0,25.7,8.0,5.0,3.0,0.0,37.5,0.0,8.0,1.0,47.8,0.29,3.8,0.11,243.0,771.0,31.5,820.0,166.0,58.2,42.4,329.0,89.4,60.3,583.0,18.0,3.1,12.0,0.34,11.2
24,2018-2019,La-Liga-Stats,Keylor Navas,cr CRC,GK,Real Madrid,31,1986,10.0,10.0,900.0,10.0,8.0,0.8,31.0,23.0,74.2,6.0,2.0,2.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.32,2.0,0.2,30.0,85.0,35.3,239.0,64.0,24.7,31.4,61.0,42.6,43.4,101.0,5.0,5.0,16.0,1.6,18.1
25,2018-2019,La-Liga-Stats,Neto,br BRA,GK,Valencia,29,1989,34.0,34.0,3060.0,34.0,34.0,1.0,139.0,106.0,80.6,13.0,14.0,7.0,10.0,29.4,8.0,7.0,1.0,0.0,12.5,2.0,5.0,2.0,39.8,0.24,7.8,0.23,162.0,499.0,32.5,574.0,158.0,47.6,39.4,275.0,82.2,57.4,562.0,10.0,1.8,16.0,0.47,12.5
26,2018-2019,La-Liga-Stats,Jan Oblak,si SVN,GK,Atlético Madrid,25,1993,37.0,37.0,3330.0,37.0,27.0,0.73,129.0,104.0,82.9,22.0,9.0,6.0,20.0,54.1,5.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,39.3,0.27,14.3,0.39,215.0,580.0,37.1,570.0,102.0,56.7,41.0,291.0,88.3,57.4,537.0,22.0,4.1,16.0,0.43,12.0
27,2018-2019,La-Liga-Stats,Oier Olazábal,es ESP,GK,Levante,28,1989,21.0,21.0,1890.0,21.0,40.0,1.9,135.0,95.0,73.3,7.0,5.0,9.0,5.0,23.8,5.0,4.0,1.0,0.0,20.0,1.0,3.0,1.0,40.7,0.27,1.7,0.08,116.0,318.0,36.5,351.0,97.0,48.7,40.5,224.0,65.6,47.5,363.0,14.0,3.9,14.0,0.67,11.8
28,2018-2019,La-Liga-Stats,Fernando Pacheco,es ESP,GK,Alavés,26,1992,35.0,35.0,3150.0,35.0,46.0,1.31,154.0,110.0,74.0,11.0,11.0,13.0,8.0,22.9,6.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,50.0,0.3,6.0,0.17,292.0,714.0,40.9,749.0,87.0,61.0,42.8,294.0,87.4,56.0,557.0,19.0,3.4,40.0,1.14,15.6
29,2018-2019,La-Liga-Stats,Asier Riesgo,es ESP,GK,Eibar,34,1983,15.0,14.0,1260.0,14.0,20.0,1.43,46.0,27.0,56.5,2.0,8.0,4.0,4.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.6,0.36,-2.4,-0.17,126.0,278.0,45.3,308.0,41.0,65.6,44.6,80.0,95.0,62.1,132.0,5.0,3.8,27.0,1.93,18.1
30,2018-2019,La-Liga-Stats,Joel Robles,es ESP,GK,Betis,28,1990,5.0,5.0,450.0,5.0,5.0,1.0,21.0,16.0,81.0,2.0,1.0,2.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.24,1.0,0.19,22.0,56.0,39.3,158.0,22.0,28.5,30.6,27.0,40.7,36.9,60.0,2.0,3.3,12.0,2.4,18.7
31,2018-2019,La-Liga-Stats,Gerónimo Rulli,ar ARG,GK,Real Sociedad,26,1992,27.0,27.0,2430.0,27.0,35.0,1.3,109.0,75.0,69.7,10.0,9.0,8.0,7.0,25.9,3.0,2.0,1.0,0.0,33.3,1.0,10.0,2.0,29.7,0.25,-3.3,-0.12,155.0,430.0,36.0,872.0,107.0,32.2,32.7,218.0,68.3,49.3,430.0,23.0,5.3,31.0,1.15,14.4
32,2018-2019,La-Liga-Stats,Roberto Santamaría,es ESP,GK,Huesca,33,1985,20.0,20.0,1800.0,20.0,30.0,1.5,96.0,67.0,75.0,5.0,7.0,8.0,6.0,30.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,33.5,0.3,4.5,0.23,219.0,483.0,45.3,418.0,37.0,78.2,51.2,165.0,94.5,63.4,309.0,5.0,1.6,7.0,0.35,11.6
33,2018-2019,La-Liga-Stats,Unai Simón,es ESP,GK,Athletic Club,21,1997,7.0,7.0,630.0,7.0,13.0,1.86,33.0,20.0,66.7,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,13.3,0.34,0.3,0.04,42.0,102.0,41.2,134.0,34.0,43.3,36.7,55.0,80.0,56.8,89.0,4.0,4.5,2.0,0.29,11.1
34,2018-2019,La-Liga-Stats,Antonio Sivera,es ESP,GK,Alavés,21,1996,3.0,3.0,270.0,3.0,4.0,1.33,13.0,9.0,69.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.2,-1.5,-0.49,33.0,80.0,41.3,66.0,11.0,74.2,48.9,33.0,93.9,62.8,75.0,2.0,2.7,2.0,0.67,8.6
35,2018-2019,La-Liga-Stats,David Soria,es ESP,GK,Getafe,25,1993,37.0,37.0,3330.0,37.0,34.0,0.92,133.0,99.0,77.4,14.0,14.0,9.0,13.0,35.1,6.0,4.0,1.0,1.0,20.0,1.0,2.0,2.0,39.5,0.26,7.5,0.2,351.0,941.0,37.3,808.0,49.0,83.7,51.7,279.0,95.0,59.2,468.0,20.0,4.3,38.0,1.03,13.8
36,2018-2019,La-Liga-Stats,Juan Soriano,es ESP,GK,Sevilla,20,1997,4.0,4.0,359.0,4.0,2.0,0.5,11.0,9.0,90.9,4.0,0.0,0.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.24,1.6,0.4,22.0,85.0,25.9,114.0,28.0,51.8,40.2,33.0,78.8,53.3,56.0,1.0,1.8,9.0,2.26,20.7
37,2018-2019,La-Liga-Stats,Marc-André ter Stegen,de GER,GK,Barcelona,26,1992,35.0,35.0,3150.0,35.0,32.0,0.91,116.0,85.0,73.3,25.0,8.0,2.0,16.0,45.7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,37.5,0.32,6.5,0.18,114.0,223.0,51.1,883.0,197.0,15.7,27.3,200.0,42.0,38.4,395.0,8.0,2.0,32.0,0.91,16.2
38,2018-2019,La-Liga-Stats,Tomáš Vaclík,cz CZE,GK,Sevilla,29,1989,33.0,33.0,2970.0,33.0,44.0,1.33,143.0,98.0,72.0,13.0,8.0,12.0,8.0,24.2,5.0,4.0,1.0,0.0,20.0,2.0,4.0,0.0,45.5,0.29,1.5,0.04,166.0,534.0,31.1,743.0,186.0,45.1,37.9,256.0,77.7,55.6,474.0,29.0,6.1,21.0,0.64,13.2
39,2018-2019,La-Liga-Stats,Koke Vegas,es ESP,GK,Levante,22,1995,1.0,1.0,90.0,1.0,2.0,2.0,8.0,6.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.31,0.5,0.48,2.0,7.0,28.6,16.0,4.0,43.8,34.8,8.0,0.0,28.0,8.0,0.0,0.0,1.0,1.0,16.5
40,2018-2019,La-Liga-Stats,Axel Werner,ar ARG,GK,Huesca,22,1996,6.0,6.0,540.0,6.0,16.0,2.67,32.0,17.0,53.1,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,0.31,-4.1,-0.69,39.0,131.0,29.8,112.0,15.0,65.2,43.8,65.0,89.2,59.1,76.0,0.0,0.0,1.0,0.17,10.5
41,2018-2019,La-Liga-Stats,Yoel,es ESP,GK,Valladolid,29,1988,3.0,3.0,270.0,3.0,6.0,2.0,12.0,6.0,58.3,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3,0.36,-0.7,-0.22,26.0,71.0,36.6,80.0,6.0,68.8,47.5,18.0,88.9,65.0,31.0,2.0,6.5,2.0,0.67,13.1
42,2018-2019,La-Liga-Stats,Luca Zidane,fr FRA,GK,Real Madrid,20,1998,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,0.55,-0.3,-0.34,3.0,8.0,37.5,29.0,2.0,17.2,27.6,11.0,27.3,34.5,11.0,0.0,0.0,2.0,2.0,23.3
0,2022-2023,Serie-A-Stats,Emil Audero,it ITA,GK,Sampdoria,25,1997,25.0,25.0,2250.0,25.0,39.0,1.56,121.0,82.0,71.9,2.0,6.0,17.0,4.0,16.0,7.0,5.0,2.0,0.0,28.6,0.0,4.0,2.0,32.3,0.21,-4.7,-0.19,159.0,441.0,36.1,714.0,104.0,45.8,39.1,200.0,57.0,44.2,356.0,24.0,6.7,23.0,0.92,13.9
1,2022-2023,Serie-A-Stats,Francesco Bardi,it ITA,GK,Bologna,30,1992,1.0,1.0,90.0,1.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.16,0.6,0.56,5.0,9.0,55.6,13.0,5.0,38.5,35.6,9.0,44.4,33.4,10.0,0.0,0.0,0.0,0.0,0.0
2,2022-2023,Serie-A-Stats,Marco Carnesecchi,it ITA,GK,Cremonese,22,2000,27.0,27.0,2430.0,27.0,47.0,1.74,153.0,107.0,70.6,4.0,9.0,14.0,4.0,14.8,2.0,2.0,0.0,0.0,0.0,3.0,7.0,1.0,44.2,0.28,-1.8,-0.07,157.0,523.0,30.0,745.0,135.0,52.2,41.4,203.0,66.0,53.1,402.0,29.0,7.2,29.0,1.07,14.1
3,2022-2023,Serie-A-Stats,Michele Cerofolini,it ITA,GK,Fiorentina,23,1999,5.0,5.0,450.0,5.0,3.0,0.6,11.0,8.0,81.8,4.0,1.0,0.0,2.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.22,0.4,0.09,24.0,70.0,34.3,167.0,27.0,34.7,33.3,28.0,42.9,38.1,29.0,1.0,3.4,3.0,0.6,13.8
4,2022-2023,Serie-A-Stats,Andrea Consigli,it ITA,GK,Sassuolo,35,1987,35.0,35.0,3150.0,35.0,55.0,1.57,117.0,64.0,55.6,12.0,8.0,15.0,9.0,25.7,3.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,38.5,0.31,-14.5,-0.41,176.0,436.0,40.4,1140.0,187.0,30.4,33.3,285.0,31.2,32.5,467.0,28.0,6.0,28.0,0.8,14.2
5,2022-2023,Serie-A-Stats,Alex Cordaz,it ITA,GK,Inter,39,1983,1.0,0.0,26.0,0.3,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.26,0.5,1.77,1.0,7.0,14.3,15.0,3.0,26.7,33.5,5.0,60.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0
6,2022-2023,Serie-A-Stats,Alessio Cragno,it ITA,GK,Monza,28,1994,1.0,1.0,90.0,1.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.35,-1.3,-1.33,2.0,4.0,50.0,25.0,4.0,12.0,22.6,6.0,16.7,33.3,7.0,0.0,0.0,2.0,2.0,25.7
7,2022-2023,Serie-A-Stats,Michele Di Gregorio,it ITA,GK,Monza,25,1997,37.0,37.0,3330.0,37.0,49.0,1.32,167.0,119.0,72.5,14.0,10.0,13.0,10.0,27.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,48.7,0.28,0.7,0.02,166.0,476.0,34.9,1265.0,236.0,30.4,32.2,247.0,37.2,34.9,541.0,14.0,2.6,32.0,0.86,13.4
8,2022-2023,Serie-A-Stats,Bartłomiej Drągowski,pl POL,GK,Spezia,24,1997,34.0,34.0,2946.0,32.7,54.0,1.65,164.0,112.0,69.5,6.0,10.0,18.0,6.0,17.6,6.0,4.0,1.0,1.0,20.0,1.0,7.0,3.0,46.1,0.25,-4.9,-0.15,151.0,482.0,31.3,975.0,159.0,37.6,34.6,196.0,58.7,46.5,472.0,13.0,2.8,32.0,0.98,14.1
9,2022-2023,Serie-A-Stats,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38.0,38.0,3420.0,38.0,46.0,1.21,156.0,112.0,73.7,8.0,12.0,18.0,6.0,15.8,6.0,5.0,1.0,0.0,16.7,2.0,6.0,3.0,43.2,0.24,0.2,0.01,194.0,721.0,26.9,876.0,143.0,56.8,42.1,282.0,79.1,53.5,534.0,23.0,4.3,42.0,1.11,14.1
10,2022-2023,Serie-A-Stats,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.49,-0.1,-0.05,7.0,15.0,46.7,19.0,3.0,57.9,37.9,5.0,80.0,56.2,7.0,1.0,14.3,0.0,0.0,6.0
11,2022-2023,Serie-A-Stats,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4.0,4.0,360.0,4.0,4.0,1.0,16.0,12.0,75.0,2.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1,0.19,-0.9,-0.23,15.0,36.0,41.7,128.0,24.0,20.3,29.6,31.0,32.3,32.2,56.0,2.0,3.6,4.0,1.0,18.8
12,2022-2023,Serie-A-Stats,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3.0,3.0,270.0,3.0,2.0,0.67,8.0,6.0,75.0,1.0,2.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,0.21,-0.3,-0.1,13.0,38.0,34.2,115.0,17.0,27.0,32.4,11.0,63.6,49.3,24.0,1.0,4.2,0.0,0.0,9.3
13,2022-2023,Serie-A-Stats,Samir Handanović,si SVN,GK,Inter,38,1984,14.0,14.0,1234.0,13.7,18.0,1.31,52.0,35.0,67.3,9.0,0.0,5.0,4.0,28.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.27,-2.0,-0.14,45.0,87.0,51.7,508.0,71.0,15.6,24.7,71.0,11.3,25.5,149.0,2.0,1.3,10.0,0.73,15.4
14,2022-2023,Serie-A-Stats,Mike Maignan,fr FRA,GK,Milan,27,1995,22.0,22.0,1978.0,22.0,21.0,0.96,62.0,40.0,69.4,11.0,7.0,4.0,8.0,36.4,3.0,2.0,1.0,0.0,33.3,1.0,2.0,0.0,20.3,0.28,-0.7,-0.03,76.0,193.0,39.4,725.0,119.0,22.8,29.8,85.0,32.9,35.1,221.0,15.0,6.8,32.0,1.46,17.8
15,2022-2023,Serie-A-Stats,Federico Marchetti,it ITA,GK,Spezia,39,1983,1.0,0.0,66.0,0.7,2.0,2.73,3.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.48,-0.5,-0.74,2.0,4.0,50.0,10.0,2.0,10.0,24.3,8.0,37.5,32.4,8.0,0.0,0.0,1.0,1.36,22.0
16,2022-2023,Serie-A-Stats,Luís Maximiano,pt POR,GK,Lazio,23,1999,1.0,1.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
17,2022-2023,Serie-A-Stats,Alex Meret,it ITA,GK,Napoli,25,1997,34.0,34.0,3060.0,34.0,24.0,0.71,91.0,66.0,74.7,26.0,5.0,3.0,16.0,47.1,2.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,25.0,0.25,1.0,0.03,56.0,145.0,38.6,733.0,121.0,14.3,26.1,198.0,20.2,26.9,335.0,11.0,3.3,39.0,1.15,17.0
18,2022-2023,Serie-A-Stats,Vanja Milinković-Savić,rs SRB,GK,Torino,25,1997,38.0,38.0,3420.0,38.0,41.0,1.08,136.0,95.0,73.5,14.0,11.0,13.0,11.0,28.9,6.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,35.8,0.23,-5.2,-0.14,285.0,939.0,30.4,1506.0,185.0,45.0,39.7,286.0,91.3,70.0,469.0,36.0,7.7,70.0,1.84,16.2
19,2022-2023,Serie-A-Stats,Antonio Mirante,it ITA,GK,Milan,39,1983,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2022-2023,Serie-A-Stats,Lorenzo Montipò,it ITA,GK,Hellas Verona,26,1996,37.0,37.0,3330.0,37.0,59.0,1.59,181.0,124.0,68.0,7.0,9.0,21.0,5.0,13.5,2.0,1.0,1.0,0.0,50.0,1.0,4.0,3.0,49.6,0.27,-6.4,-0.17,360.0,775.0,46.5,905.0,124.0,62.9,44.3,284.0,72.5,52.1,496.0,26.0,5.2,55.0,1.49,15.3
21,2022-2023,Serie-A-Stats,Juan Musso,ar ARG,GK,Atalanta,28,1994,24.0,24.0,2077.0,23.1,27.0,1.17,89.0,64.0,71.9,13.0,4.0,7.0,7.0,29.2,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,21.7,0.23,-3.3,-0.14,109.0,276.0,39.5,547.0,152.0,32.5,32.1,157.0,62.4,48.6,253.0,14.0,5.5,24.0,1.04,15.6
